SGO Report ID,SGO Report Version,SGO Amendment,Year Month,State,County,Road Type,Crash Type,Is NHTSA Reportable In-Transport,Is NHTSA Reportable In-Transport Delta-V Less than 1 MPH,Is Police-Reported,Is Any-Injury-Reported,Is Any Vehicle Airbag Deployment,Is Ego Vehicle Airbag Deployment,Is Suspected Serious Injury+,Is Any Fatal Injury,Incident Date,Location Address / Description,Zip Code
30270-13080,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/6/2025,Union Street at Buchanan Street,94123
30270-13079,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/08/2025,Maple Avenue at 7th Street,90014
30270-13068,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/07/2025,Broadway near W. 11th Street,90015
30270-13067,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,11/09/2025,Aneta Street near Inglewood Boulevard,90230
30270-13066,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,11/06/2025,Stockton Street near Sutter Street,94108
30270-13065,1,Amendment 3,202511,California,San Francisco,Surface Street,Secondary Crash,True,False,True,True,False,False,False,False,11/09/2025,S. Van Ness Avenue near 21st Street,94110
30270-13064,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V Intersection,True,False,True,False,False,False,False,False,11/07/2025,W. Olympic Boulevard at Corinth Avenue,90025
30270-13063,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V Backing,True,False,True,True,False,False,False,False,11/07/2025,W. Martin Luther King Jr. Boulevard at Arlington Avenue,90008
30270-13062,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/06/2025,Duboce Avenue near Sanchez Street,94117
30270-13060,1,Amendment 3,202511,Texas,Travis,Surface Street,V2V Head-on,True,False,True,True,True,True,False,False,11/06/2025,S. I-35 Frontage Road at Manor Road,78705
30270-13058,1,Amendment 3,202511,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,True,False,False,False,False,False,11/04/2025,"3400 Sky Harbor Boulevard, Terminal 4 at the Phoenix Sky Harbor International Airport",85034
30270-13055,1,Amendment 3,202511,California,San Mateo,Surface Street,V2V Intersection,True,False,True,False,False,False,False,False,11/05/2025,Maple Avenue at 3rd Lane,94080
30270-13054,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/05/2025,17th Street at Corbett Avenue,94114
30270-13024,1,Amendment 3,202511,Arizona,Maricopa,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,11/04/2025,parking lot at 4940 E. Ray Road,85044
30270-13023,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,11/02/2025,Powell Street at Pacific Avenue,94133
30270-12061,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/02/2025,Masonic Avenue at Geary Boulevard,94115
30270-12060,1,Amendment 3,202511,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,11/1/2025,8th Street near Howard Street,94103
30270-12056,1,Amendment 3,202511,California,Los Angeles,Surface Street,Motorcycle,True,False,False,False,False,False,False,False,11/02/2025,Venice Boulevard at S. Pembroke Lane,90015
30270-12055,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/03/2025,N. Fairfax Avenue near Fountain Avenue,90046
30270-12054,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V Head-on,True,True,True,False,False,False,False,False,11/03/2025,Michael Avenue near Washington Boulevard,90066
30270-12051,1,Amendment 3,202511,Arizona,Maricopa,Surface Street,V2V Head-on,True,False,True,True,True,True,False,False,11/02/2025,E. Acoma Drive near N. 68th Street,85254
30270-12049,1,Amendment 3,202511,California,San Mateo,Surface Street,V2V Backing,True,False,True,False,False,False,False,False,11/01/2025,Littlefield Avenue near Lawrence Avenue,94080
30270-12048,1,Amendment 3,202511,Texas,Travis,Surface Street,V2V Intersection,True,False,True,True,False,False,False,False,11/02/2025,38 1/2 Street E. at Red River Street,78751
30270-12047,1,Amendment 3,202511,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,11/01/2025,W. 3rd Street at Lucas Avenue,90026
30270-13056,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V F2R,False,False,False,False,False,False,False,False,10/31/2025,California State Route 1 near Crossover Drive,94118
30270-13053,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V Backing,True,True,False,True,False,False,False,False,10/11/2025,parking lot at 3012 Vermont Avenue,90007
30270-13028,1,Amendment 3,202510,Georgia,Fulton,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/30/2025,Irby Avenue NW near Cains Hill Place NW,30305
30270-13025,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/18/2025,N. Gower Street near Hollywood Boulevard,90028
30270-12070,1,Amendment 3,202510,California,San Francisco,Surface Street,All Others,True,True,False,False,False,False,False,False,10/27/2025,16th Street at Albion Street,94103
30270-12063,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/30/2025,Folsom Street near 13th Street,94103
30270-12062,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,10/29/2025,10th Street near Jessie Street,94103
30270-12059,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,10/31/2025,Oakwood Avenue near N. Madison Avenue,90004
30270-12053,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,10/31/2025,Thomas Road near N. 12th Street,85014
30270-12052,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V Head-on,True,True,True,False,False,False,False,False,10/31/2025,alley behind 7325 E. Shoeman Lane,85251
30270-12050,1,Amendment 3,202510,California,San Francisco,Surface Street,Motorcycle,True,False,True,True,False,False,False,False,10/29/2025,Guerrero Street at 18th Street,94110
30270-12046,1,Amendment 3,202510,California,San Mateo,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,10/24/2025,parking lot at 10 Serramonte Center,94015
30270-12045,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,10/31/2025,Roosevelt Way at Museum Way,94114
30270-12044,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,10/31/2025,W. Caroline Lane at S. Beck Avenue,85284
30270-12042,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/25/2025,22nd Street at Pennsylvania Avenue,94107
30270-12035,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,10/30/2025,W. 7th Street near S. Maple Avenue,85281
30270-12019,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,10/24/2025,Banton Road near Manor Road,78722
30270-12018,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/30/2025,1st Street near Folsom Street,94105
30270-12013,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/29/2025,Post Street near Mason Street,94102
30270-12012,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,True,False,False,False,False,10/29/2025,7th Street at E. Missouri Avenue,85012
30270-12011,1,Amendment 3,202510,California,Santa Clara,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/28/2025,S. Whisman Road at E. Dana Street,94041
30270-12008,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/25/2025,Lombard Street near Polk Street,94109
30270-12007,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/28/2025,Wilshire Boulevard at Bundy Drive,90025
30270-12000,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V Backing,False,False,False,False,False,False,False,False,10/24/2025,N. 41st Street near E. Campo Bello Drive,85032
30270-11999,1,Amendment 3,202510,California,San Francisco,Surface Street,Single Vehicle,True,True,False,False,False,False,False,False,10/21/2025,Palou Avenue at Quint Street,94124
30270-11998,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/27/2025,Laguna Street at Pine Street,94115
30270-11997,1,Amendment 3,202510,California,San Francisco,Freeway,V2V Intersection,False,False,False,False,False,False,False,False,10/25/2025,US-101 South near the Merchant Road on-ramp,94129
30270-11996,1,Amendment 3,202510,Texas,Travis,Surface Street,All Others,True,True,False,False,False,False,False,False,10/25/2025,Harris Boulevard at W. 30th Street,78703
30270-11995,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/24/2025,Powell Street at Sutter Street,94102
30270-11994,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,All Others,True,True,False,False,False,False,False,False,10/25/2025,parking lot at 2928 E. Osborne Road,85016
30270-11992,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/24/2025,Colorado Street at W. 6th Street,78701
30270-11988,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,10/21/2025,Green Street near Kearny Street,94133
30270-11987,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,10/23/2025,S. 32nd Street at E. Wood Street,85040
30270-11962,1,Amendment 3,202510,California,Santa Clara,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,10/22/2025,W. Middlefield Road at N. Shoreline Boulevard,94043
30270-11960,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V Lateral,True,True,True,False,False,False,False,False,10/21/2025,parking lot at 3402 N. Central Avenue,85012
30270-11958,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/19/2025,S. 1st Street near Barton Springs Road,78704
30270-11957,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Lateral,True,True,False,False,False,False,False,False,10/16/2025,Montopolis Drive near Burleson Road,78744
30270-11956,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/11/2025,San Jose Avenue near Dolores Street,94110
30270-11955,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,10/16/2025,Florida Street near 22nd Street,94110
30270-11954,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,10/13/2025,E. 11th Street near S. I-35 Frontage Road,78701
30270-11953,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,10/11/2025,S. Bronson Avenue at S. Adams Boulevard,90018
30270-11951,1,Amendment 3,202510,California,Los Angeles,Surface Street,Single Vehicle,True,False,False,False,False,False,False,False,10/20/2025,parking lot at 4500 Los Feliz Boulevard,90027
30270-11949,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/17/2025,Ellis Street near Franklin Street,94109
30270-11940,1,Amendment 3,202510,California,San Mateo,Surface Street,V2V Backing,True,False,True,False,False,False,False,False,10/20/2025,Capuchino Avenue at Broadway,94010
30270-11936,1,Amendment 3,202510,California,San Mateo,Surface Street,V2V F2R,True,False,True,False,False,False,False,False,10/20/2025,Ralston Avenue at the entrance and exit ramps of State Route 92 J. Arthur Younger Freeway,94402
30270-11933,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V Lateral,True,False,True,False,False,False,False,False,10/06/2025,W. Broadway Road near S. 6th Avenue,85041
30270-11932,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Backing,True,False,False,False,False,False,False,False,10/12/2025,parking lot at 2043 S. Lamar Boulevard,78704
30270-11931,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Head-on,True,False,False,False,False,False,False,False,10/19/2025,Hampshire Street near 22nd Street,94110
30270-11930,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/19/2025,E. McDowell Road at N. 52nd Street,85008
30270-11929,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,Secondary Crash,True,False,True,False,False,False,False,False,10/17/2025,N. 32nd Street at E. Roosevelt Street,85008
30270-11928,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/14/2025,S. Van Ness Avenue at Mission Street,94103
30270-11926,1,Amendment 3,202510,California,San Mateo,Surface Street,V2V F2R,True,False,True,False,True,False,False,False,10/17/2025,Baden Avenue near Spruce Avenue,94080
30270-11925,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V Head-on,True,True,False,False,False,False,False,False,10/16/2025,N. Madison Avenue near Monroe Street,90029
30270-11924,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V Lateral,True,False,False,False,False,False,False,False,10/16/2025,Beale Street near Mission Street,94105
30270-11908,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,True,True,False,False,False,False,10/16/2025,E. Southern Avenue at N. Price Road,85282
30270-11907,1,Amendment 3,202510,California,Los Angeles,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,10/15/2025,14th Street near Olympic Boulevard,90404
30270-11906,1,Amendment 3,202510,California,Santa Clara,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/14/2025,Logue Avenue at E. Middlefield Road,94043
30270-11905,1,Amendment 3,202510,Arizona,Maricopa,Surface Street,V2V Intersection,True,False,False,False,False,False,False,False,10/15/2025,parking lot at 291 E. Buckeye Road,85004
30270-11904,1,Amendment 3,202510,California,San Francisco,Surface Street,V2V F2R,True,False,False,False,False,False,False,False,10/15/2025,Kearny Street near Geary Street,94108
30270-11892,1,Amendment 3,202510,Texas,Travis,Surface Street,V2V Intersection,True,True,False,False,False,False,False,False,10/13/2025,S. 1st Street near Barton Springs Road,78704
